Date,Time,NQ
1160209,1430,3931.75
1160209,1445,3928
1160209,1500,3920.25
1160209,1515,3922
1160209,1545,3918.5
1160209,1600,3919.25
1160209,1715,3928
1160209,1730,3927.75
1160209,1745,3930.75
1160209,1800,3935.5
1160209,1815,3932.5
1160209,1830,3928.5
1160209,1845,3923.5
1160209,1900,3924.25
1160209,1915,3913
1160209,1930,3913.25
1160209,1945,3903.25
1160209,2000,3907.75
1160209,2015,3909.25
1160209,2030,3905.5
1160209,2045,3910.75
1160209,2100,3911.75
1160209,2115,3914.25
1160209,2130,3912.5
1160209,2145,3913.75
1160209,2200,3912.25
1160209,2215,3904.75
1160209,2230,3900.25
1160209,2245,3905.75
1160209,2300,3906.25
1160209,2315,3912.25
1160209,2330,3909.25
1160209,2345,3905.25
1160210,0,3905.75
1160210,15,3905.25
1160210,30,3910.75
1160210,45,3914.25
1160210,100,3913.5
1160210,115,3932
1160210,130,3936.75
1160210,145,3938.5
1160210,200,3932.75
1160210,215,3935
1160210,230,3930
1160210,245,3938.5
1160210,300,3955.75
1160210,315,3962
1160210,330,3962
1160210,345,3967.25
1160210,400,3971.75
1160210,415,3972
1160210,430,3984.25
1160210,445,3981.5
1160210,500,3978.25
1160210,515,3974
1160210,530,3979.25
1160210,545,3979.25
1160210,600,3975.75
1160210,615,3978.75
1160210,630,3973.25
1160210,645,3979
1160210,700,3986.25
1160210,715,3986.75
1160210,730,3987.5
1160210,745,3979.25
1160210,800,3975
1160210,815,3961.5
1160210,830,3969.5
1160210,845,3949.75
1160210,900,3987.5
1160210,915,3985.75
1160210,930,3998
1160210,945,3991.5
1160210,1000,3974
1160210,1015,3975.5
1160210,1030,3974.75
1160210,1045,3964.5
1160210,1100,3974.25
1160210,1115,3971.5
1160210,1130,3988.75
1160210,1145,3992.75
1160210,1200,3999.75
1160210,1215,3989.75
1160210,1230,3984
1160210,1245,3993.5
1160210,1300,3982
1160210,1315,3991
1160210,1330,3986.75
1160210,1345,3976
1160210,1400,3966
1160210,1415,3965
1160210,1430,3947.75
1160210,1445,3941.25
1160210,1500,3936.5
1160210,1515,3944.25
1160210,1545,3937.5
1160210,1600,3940.25
1160210,1715,3939.25
1160210,1730,3940.5
1160210,1745,3934.25
1160210,1800,3929.5
1160210,1815,3934.25
1160210,1830,3935.75
1160210,1845,3927.75
1160210,1900,3918.5
1160210,1915,3915.75
1160210,1930,3918.5
1160210,1945,3923
1160210,2000,3925
1160210,2015,3928.75
1160210,2030,3926.75
1160210,2045,3932.5
1160210,2100,3932.25
1160210,2115,3928.25
1160210,2130,3923.5
1160210,2145,3924
1160210,2200,3923.25
1160210,2215,3919.75
1160210,2230,3921.75
1160210,2245,3925.25
1160210,2300,3924.75
1160210,2315,3928
1160210,2330,3929
1160210,2345,3926
1160211,0,3923
1160211,15,3922
1160211,30,3916
1160211,45,3917.25
1160211,100,3924
1160211,115,3920.25
1160211,130,3923.5
1160211,145,3927.5
1160211,200,3930.75
1160211,215,3908.25
1160211,230,3891
1160211,245,3874
1160211,300,3871.5
1160211,315,3854.75
1160211,330,3855.75
1160211,345,3853.25
1160211,400,3861
1160211,415,3854.25
1160211,430,3857.75
1160211,445,3861
1160211,500,3863.75
1160211,515,3865.5
1160211,530,3865.25
1160211,545,3863.75
1160211,600,3849
1160211,615,3852.25
1160211,630,3871.5
1160211,645,3871.25
1160211,700,3864
1160211,715,3873.5
1160211,730,3875.25
1160211,745,3886.75
1160211,800,3878
1160211,815,3886.25
1160211,830,3885.25
1160211,845,3906
1160211,900,3923
1160211,915,3927
1160211,930,3904.5
1160211,945,3899
1160211,1000,3895.25
1160211,1015,3882.75
1160211,1030,3883
1160211,1045,3892.5
1160211,1100,3899.75
1160211,1115,3902.5
1160211,1130,3897.5
1160211,1145,3897
1160211,1200,3916
1160211,1215,3915.75
1160211,1230,3911.5
1160211,1245,3905.25
1160211,1300,3899.5
1160211,1315,3903.75
1160211,1330,3889.75
1160211,1345,3909
1160211,1400,3932
1160211,1415,3937.5
1160211,1430,3945.5
1160211,1445,3960.25
1160211,1500,3933.25
1160211,1515,3940.25
1160211,1545,3937.5
1160211,1600,3940
1160211,1715,3943
1160211,1730,3949
1160211,1745,3946.25
1160211,1800,3948
1160211,1815,3941.5
1160211,1830,3949
1160211,1845,3949.25
1160211,1900,3948
1160211,1915,3948
1160211,1930,3945.25
1160211,1945,3950.5
1160211,2000,3954
1160211,2015,3948.25
1160211,2030,3936.25
1160211,2045,3938.25
1160211,2100,3933.5
1160211,2115,3934
1160211,2130,3939.75
1160211,2145,3951.25
1160211,2200,3960.25
1160211,2215,3946.25
1160211,2230,3950.75
1160211,2245,3955.25
1160211,2300,3953.25
1160211,2315,3952.75
1160211,2330,3947.25
1160211,2345,3943.25
1160212,0,3942.25
1160212,15,3938.5
1160212,30,3941
1160212,45,3942
1160212,100,3935.75
1160212,115,3948.25
1160212,130,3949.5
1160212,145,3948
1160212,200,3952.25
1160212,215,3966.25
1160212,230,3958.75
1160212,245,3956.25
1160212,300,3967.5
1160212,315,3968.5
1160212,330,3972
1160212,345,3967.5
1160212,400,3973
1160212,415,3977
1160212,430,3974.5
1160212,445,3969
1160212,500,3967.25
1160212,515,3970
1160212,530,3974.5
1160212,545,3976
1160212,600,3985
1160212,615,3979
1160212,630,3976.75
1160212,645,3974.75
1160212,700,3970
1160212,715,3966
1160212,730,3971.75
1160212,745,3980.25
1160212,800,3975.5
1160212,815,3974.75
1160212,830,3976.75
1160212,845,3961.75
1160212,900,3943
1160212,915,3950
1160212,930,3955.75
1160212,945,3952.5
1160212,1000,3951
1160212,1015,3972.75
1160212,1030,3987
1160212,1045,3984.5
1160212,1100,3975.25
1160212,1115,3979
1160212,1130,3981
1160212,1145,3984.5
1160212,1200,3974
1160212,1215,3961
1160212,1230,3963
1160212,1245,3964.5
1160212,1300,3963.5
1160212,1315,3980.75
1160212,1330,3985.5
1160212,1345,3987.75
1160212,1400,3984.75
1160212,1415,3990
1160212,1430,3991.75
1160212,1445,3987
1160212,1500,3990.5
1160212,1515,3983.5
1160212,1530,3983.5
1160212,1545,3985.75
1160212,1600,3992.5
1160214,1715,4009.25
1160214,1730,4009.5
1160214,1745,4013
1160214,1800,4013
1160214,1815,4013.5
1160214,1830,4009
1160214,1845,4013
1160214,1900,4012.25
1160214,1915,4013.75
1160214,1930,4021.25
1160214,1945,4023.5
1160214,2000,4026.75
1160214,2015,4024.25
1160214,2030,4025.5
1160214,2045,4022.75
1160214,2100,4025
1160214,2115,4029.25
1160214,2130,4029.75
1160214,2145,4033.25
1160214,2200,4033.25
1160214,2215,4034.25
1160214,2230,4036.25
1160214,2245,4030.25
1160214,2300,4031
1160214,2315,4033
1160214,2330,4034.75
1160214,2345,4037.5
1160215,0,4039.75
1160215,15,4035
1160215,30,4036.75
1160215,45,4038.25
1160215,100,4036.5
1160215,115,4043.25
1160215,130,4038
1160215,145,4039.25
1160215,200,4043
1160215,215,4030.5
1160215,230,4041.25
1160215,245,4047.25
1160215,300,4043
1160215,315,4042.5
1160215,330,4046
1160215,345,4045.75
1160215,400,4044.25
1160215,415,4049
1160215,430,4056.75
1160215,445,4056.25
1160215,500,4059.75
1160215,515,4060.5
1160215,530,4059.75
1160215,545,4063
1160215,600,4063.75
1160215,615,4067.75
1160215,630,4063.75
1160215,645,4059.5
1160215,700,4056.25
1160215,715,4057.75
1160215,730,4054.75
1160215,745,4053.25
1160215,800,4050.5
1160215,815,4051.5
1160215,830,4048.75
1160215,845,4051.5
1160215,900,4055.75
1160215,915,4051.5
1160215,930,4049.25
1160215,945,4050.75
1160215,1000,4055.25
1160215,1015,4050.75
1160215,1030,4052.5
1160215,1045,4047.25
1160215,1100,4049.75
1160215,1115,4050.5
1160215,1130,4049
1160215,1145,4051.25
1160215,1200,4053.5
1160215,1715,4062.75
1160215,1730,4061.25
1160215,1745,4055.5
1160215,1800,4049
1160215,1815,4057.75
1160215,1830,4063.75
1160215,1845,4065
1160215,1900,4062.25
1160215,1915,4062
1160215,1930,4057.5
1160215,1945,4062.25
1160215,2000,4065.25
1160215,2015,4064.25
1160215,2030,4067.75
1160215,2045,4068.75
1160215,2100,4069.25
1160215,2115,4073
1160215,2130,4072.5
1160215,2145,4074.5
1160215,2200,4075.75
1160215,2215,4076.75
1160215,2230,4075.75
1160215,2245,4073
1160215,2300,4078.25
1160215,2315,4079
1160215,2330,4078.75
1160215,2345,4078
1160216,0,4072
1160216,15,4073.5
1160216,30,4071.75
1160216,45,4069.5
1160216,100,4072
1160216,115,4066.75
1160216,130,4071.25
1160216,145,4073
1160216,200,4077.5
1160216,215,4068.75
1160216,230,4069
1160216,245,4070
1160216,300,4075.25
1160216,315,4053.25
1160216,330,4065
1160216,345,4061.75
1160216,400,4052.25
1160216,415,4046.5
1160216,430,4048.25
1160216,445,4048
1160216,500,4046.5
1160216,515,4046.25
1160216,530,4047
1160216,545,4047.75
1160216,600,4055.75
1160216,615,4056
1160216,630,4055.75
1160216,645,4053.5
1160216,700,4048.5
1160216,715,4041.5
1160216,730,4043
1160216,745,4038.25
1160216,800,4042.5
1160216,815,4052.25
1160216,830,4049
1160216,845,4066
1160216,900,4053.75
1160216,915,4051.25
1160216,930,4044
1160216,945,4055
1160216,1000,4039.75
1160216,1015,4028.5
1160216,1030,4035.75
1160216,1045,4047.5
1160216,1100,4055
1160216,1115,4054
1160216,1130,4057.75
1160216,1145,4051.5
1160216,1200,4065.5
1160216,1215,4067
1160216,1230,4067
1160216,1245,4064.5
1160216,1300,4068
1160216,1315,4071
1160216,1330,4074
1160216,1345,4069.25
1160216,1400,4068.5
1160216,1415,4069.75
1160216,1430,4073.75
1160216,1445,4072
1160216,1500,4077.25
1160216,1515,4069.75
1160216,1545,4067
1160216,1600,4068.75
1160216,1715,4064
1160216,1730,4065.25
1160216,1745,4065.75
1160216,1800,4068.25
1160216,1815,4074
1160216,1830,4073.25
1160216,1845,4078.75
1160216,1900,4084.25
1160216,1915,4079
1160216,1930,4076.5
1160216,1945,4074.25
1160216,2000,4079.75
1160216,2015,4078.25
1160216,2030,4078
1160216,2045,4077.25
1160216,2100,4073.75
1160216,2115,4069.25
1160216,2130,4067
1160216,2145,4067.5
1160216,2200,4060.5
1160216,2215,4061.5
1160216,2230,4056.25
1160216,2245,4054.75
1160216,2300,4055
1160216,2315,4057.5
1160216,2330,4054.25
1160216,2345,4057.5
1160217,0,4059.25
1160217,15,4052.75
1160217,30,4053.25
1160217,45,4052.25
1160217,100,4052.25
1160217,115,4047.25
1160217,130,4048.25
1160217,145,4049.5
1160217,200,4051.75
1160217,215,4052.25
1160217,230,4058
1160217,245,4063.75
1160217,300,4064.75
1160217,315,4074.75
1160217,330,4076.5
1160217,345,4083.5
1160217,400,4088.5
1160217,415,4089.25
1160217,430,4097.5
1160217,445,4103.75
1160217,500,4098
1160217,515,4099
1160217,530,4096.75
1160217,545,4098
1160217,600,4100.25
1160217,615,4101.5
1160217,630,4103.75
1160217,645,4108.5
1160217,700,4117.75
1160217,715,4108
1160217,730,4111
1160217,745,4111.75
1160217,800,4111.75
1160217,815,4115.75
1160217,830,4113.25
1160217,845,4104.5
1160217,900,4119
1160217,915,4133.5
1160217,930,4148
1160217,945,4145
1160217,1000,4149.75
1160217,1015,4143.5
1160217,1030,4147.5
1160217,1045,4149.25
1160217,1100,4149.5
1160217,1115,4153
1160217,1130,4163.75
1160217,1145,4167.5
1160217,1200,4166.5
1160217,1215,4170
1160217,1230,4172.25
1160217,1245,4166.25
1160217,1300,4162.5
1160217,1315,4174.25
1160217,1330,4176.25
1160217,1345,4179.75
1160217,1400,4167.75
1160217,1415,4169.5
1160217,1430,4165.5
1160217,1445,4170
1160217,1500,4173.75
1160217,1515,4173.5
1160217,1545,4185
1160217,1600,4188.25
1160217,1715,4182.25
1160217,1730,4183.5
1160217,1745,4183.5
1160217,1800,4184.5
1160217,1815,4183
1160217,1830,4183.25
1160217,1845,4182.75
1160217,1900,4181.25
1160217,1915,4180.75
1160217,1930,4187
1160217,1945,4183.75
1160217,2000,4183
1160217,2015,4181.5
1160217,2030,4181.5
1160217,2045,4184
1160217,2100,4182.25
1160217,2115,4182.25
1160217,2130,4183.75
1160217,2145,4185.25
1160217,2200,4185
1160217,2215,4186.5
1160217,2230,4185.75
1160217,2245,4184.5
1160217,2300,4187.25
1160217,2315,4187.75
1160217,2330,4192.75
1160217,2345,4186.5
1160218,0,4184.25
1160218,15,4186
1160218,30,4183.25
1160218,45,4181
1160218,100,4179
1160218,115,4182
1160218,130,4181.75
1160218,145,4185.25
1160218,200,4188
1160218,215,4174.25
1160218,230,4169
1160218,245,4165.25
1160218,300,4164
1160218,315,4173
1160218,330,4176.25
1160218,345,4179.25
1160218,400,4174.75
1160218,415,4179.75
1160218,430,4178.75
1160218,445,4184
1160218,500,4189.5
1160218,515,4194.5
1160218,530,4203.25
1160218,545,4198
1160218,600,4196
1160218,615,4198
1160218,630,4194.25
1160218,645,4191.75
1160218,700,4193.75
1160218,715,4194
1160218,730,4190.5
1160218,745,4191.75
1160218,800,4193.25
1160218,815,4188
1160218,830,4187.5
1160218,845,4166
1160218,900,4166.75
1160218,915,4166.5
1160218,930,4169
1160218,945,4157
1160218,1000,4147.75
1160218,1015,4147
1160218,1030,4149
1160218,1045,4150.5
1160218,1100,4160
1160218,1115,4155
1160218,1130,4157.75
1160218,1145,4149.5
1160218,1200,4147.5
1160218,1215,4149.25
1160218,1230,4144.25
1160218,1245,4137.25
1160218,1300,4136
1160218,1315,4136.75
1160218,1330,4147
1160218,1345,4149
1160218,1400,4147.25
1160218,1415,4136
1160218,1430,4133.75
1160218,1445,4128.5
1160218,1500,4127.75
1160218,1515,4130.75
1160218,1530,4131.75
1160218,1545,4135.75
1160218,1600,4137.5
1160218,1715,4131.5
1160218,1730,4131.75
1160218,1745,4134
1160218,1800,4134.25
1160218,1815,4135.5
1160218,1830,4134.25
1160218,1845,4132.75
1160218,1900,4126
1160218,1915,4126.5
1160218,1930,4129.75
1160218,1945,4133.5
1160218,2000,4128.75
1160218,2015,4129
1160218,2030,4128.5
1160218,2045,4128.5
1160218,2100,4128.75
1160218,2115,4127.5
1160218,2130,4125.75
1160218,2145,4128
1160218,2200,4125.75
1160218,2215,4124
1160218,2230,4127.25
1160218,2245,4127.75
1160218,2300,4128.5
1160218,2315,4134.75
1160218,2330,4139.5
1160218,2345,4139.25
1160219,0,4139.5
1160219,15,4140.5
1160219,30,4141
1160219,45,4142.25
1160219,100,4142
1160219,115,4139
1160219,130,4135.5
1160219,145,4138.25
1160219,200,4132.5
1160219,215,4140
1160219,230,4131.5
1160219,245,4141.5
1160219,300,4145.5
1160219,315,4140.75
1160219,330,4136
1160219,345,4135.5
1160219,400,4140
1160219,415,4132.5
1160219,430,4134.25
1160219,445,4129.5
1160219,500,4125.5
1160219,515,4124.5
1160219,530,4123.25
1160219,545,4120
1160219,600,4111.25
1160219,615,4115.5
1160219,630,4113.5
1160219,645,4119.75
1160219,700,4123
1160219,715,4120.75
1160219,730,4120.75
1160219,745,4117
1160219,800,4106.75
1160219,815,4108
1160219,830,4109.5
1160219,845,4105.75
1160219,900,4116.75
1160219,915,4120.75
1160219,930,4131.75
1160219,945,4131.5
1160219,1000,4129.25
1160219,1015,4128
1160219,1030,4143
1160219,1045,4146.5
1160219,1100,4137.25
1160219,1115,4143.25
1160219,1130,4139.5
1160219,1145,4144.75
1160219,1200,4139.25
1160219,1215,4133.25
1160219,1230,4138
1160219,1245,4134
1160219,1300,4139.5
1160219,1315,4139
1160219,1330,4136.75
1160219,1345,4134.5
1160219,1400,4124
1160219,1415,4134.75
1160219,1430,4138.25
1160219,1445,4141.75
1160219,1500,4139.75
1160219,1515,4138.25
1160219,1545,4136.25
1160219,1600,4138.5
1160221,1715,4127
1160221,1730,4128.5
1160221,1745,4128.25
1160221,1800,4126.25
1160221,1815,4132.75
1160221,1830,4133.75
1160221,1845,4129.25
1160221,1900,4141
1160221,1915,4151.75
1160221,1930,4154
1160221,1945,4156
1160221,2000,4152.5
1160221,2015,4153.25
1160221,2030,4148.5
1160221,2045,4154
1160221,2100,4154
1160221,2115,4156.75
1160221,2130,4160.5
1160221,2145,4162
1160221,2200,4163.5
1160221,2215,4161.5
1160221,2230,4167.25
1160221,2245,4165
1160221,2300,4166.5
1160221,2315,4162.75
1160221,2330,4165.75
1160221,2345,4163.25
1160222,0,4163.5
1160222,15,4163.5
1160222,30,4163.25
1160222,45,4164
1160222,100,4160.75
1160222,115,4167.25
1160222,130,4168.75
1160222,145,4174.5
1160222,200,4180
1160222,215,4184.75
1160222,230,4185.75
1160222,245,4184.25
1160222,300,4180.25
1160222,315,4187.25
1160222,330,4187.25
1160222,345,4189.75
1160222,400,4196
1160222,415,4194.5
1160222,430,4193.5
1160222,445,4189.5
1160222,500,4189.75
1160222,515,4190.75
1160222,530,4193
1160222,545,4191.5
1160222,600,4189.75
1160222,615,4185.75
1160222,630,4187.25
1160222,645,4182.5
1160222,700,4185.5
1160222,715,4185
1160222,730,4184.25
1160222,745,4183
1160222,800,4183.5
1160222,815,4177.75
1160222,830,4176
1160222,845,4192.75
1160222,900,4196.75
1160222,915,4196.5
1160222,930,4192.5
1160222,945,4192
1160222,1000,4188.5
1160222,1015,4194.25
1160222,1030,4199
1160222,1045,4194.75
1160222,1100,4202.75
1160222,1115,4197.75
1160222,1130,4201.25
1160222,1145,4201.75
1160222,1200,4196
1160222,1215,4197.75
1160222,1230,4200.5
1160222,1245,4210.25
1160222,1300,4207.5
1160222,1315,4203.5
1160222,1330,4201.25
1160222,1345,4199
1160222,1400,4199.25
1160222,1415,4195.5
1160222,1430,4197
1160222,1445,4202.25
1160222,1500,4206.75
1160222,1515,4190.25
1160222,1545,4189.25
1160222,1600,4184.5
1160222,1715,4188
1160222,1730,4190.5
1160222,1745,4185.75
1160222,1800,4186
1160222,1815,4189
1160222,1830,4189.75
1160222,1845,4188
1160222,1900,4184.5
1160222,1915,4182.75
1160222,1930,4179.25
1160222,1945,4174.5
1160222,2000,4172.75
1160222,2015,4174.25
1160222,2030,4172.25
1160222,2045,4173
1160222,2100,4176
1160222,2115,4174.25
1160222,2130,4169
1160222,2145,4166.75
1160222,2200,4167.5
1160222,2215,4168.5
1160222,2230,4168
1160222,2245,4170.75
1160222,2300,4169.5
1160222,2315,4168.25
1160222,2330,4170
1160222,2345,4173.5
1160223,0,4171.75
1160223,15,4174
1160223,30,4172.75
1160223,45,4173
1160223,100,4173.5
1160223,115,4175.5
1160223,130,4171.5
1160223,145,4173
1160223,200,4173
1160223,215,4164.25
1160223,230,4168.75
1160223,245,4175.25
1160223,300,4181.25
1160223,315,4183
1160223,330,4177.25
1160223,345,4176.5
1160223,400,4170.5
1160223,415,4173.25
1160223,430,4167.5
1160223,445,4171.25
1160223,500,4176.5
1160223,515,4181.75
1160223,530,4180.75
1160223,545,4181
1160223,600,4180.5
1160223,615,4184.5
1160223,630,4185.75
1160223,645,4185.25
1160223,700,4180.75
1160223,715,4175
1160223,730,4172.75
1160223,745,4179.25
1160223,800,4187
1160223,815,4181.5
1160223,830,4182
1160223,845,4186.75
1160223,900,4185.75
1160223,915,4164.25
1160223,930,4167
1160223,945,4163.25
1160223,1000,4152
1160223,1015,4146
1160223,1030,4149
1160223,1045,4161.75
1160223,1100,4155
1160223,1115,4150
1160223,1130,4156
1160223,1145,4158.75
1160223,1200,4161.75
1160223,1215,4159
1160223,1230,4155.75
1160223,1245,4146.25
1160223,1300,4151.25
1160223,1315,4152
1160223,1330,4153.5
1160223,1345,4148.25
1160223,1400,4143.75
1160223,1415,4136
1160223,1430,4138.5
1160223,1445,4146
1160223,1500,4138
1160223,1515,4136
1160223,1545,4131.75
1160223,1600,4133.5
1160223,1715,4130.75
1160223,1730,4132.5
1160223,1745,4133
1160223,1800,4132.75
1160223,1815,4131
1160223,1830,4131
1160223,1845,4133
1160223,1900,4133.5
1160223,1915,4139.75
1160223,1930,4135.5
1160223,1945,4139.5
1160223,2000,4142
1160223,2015,4134
1160223,2030,4132
1160223,2045,4129.75
1160223,2100,4130.75
1160223,2115,4128.5
1160223,2130,4125.75
1160223,2145,4128
1160223,2200,4126.25
1160223,2215,4121.5
1160223,2230,4122.5
1160223,2245,4122
1160223,2300,4124.25
1160223,2315,4126.75
1160223,2330,4127.25
1160223,2345,4129.75
1160224,0,4128.25
1160224,15,4126.25
1160224,30,4134
1160224,45,4136.25
1160224,100,4133.75
1160224,115,4138.75
1160224,130,4143.75
1160224,145,4143
1160224,200,4139.5
1160224,215,4131.25
1160224,230,4128.25
1160224,245,4129.75
1160224,300,4129.75
1160224,315,4119.25
1160224,330,4108.5
1160224,345,4108.25
1160224,400,4112.75
1160224,415,4105
1160224,430,4105.5
1160224,445,4104.5
1160224,500,4100.25
1160224,515,4102.5
1160224,530,4098.5
1160224,545,4090.75
1160224,600,4086.5
1160224,615,4086.5
1160224,630,4082.25
1160224,645,4085
1160224,700,4086.5
1160224,715,4089
1160224,730,4087
1160224,745,4086
1160224,800,4089.5
1160224,815,4087.5
1160224,830,4090
1160224,845,4090.25
1160224,900,4072.5
1160224,915,4075.75
1160224,930,4069.75
1160224,945,4084
1160224,1000,4083.25
1160224,1015,4079
1160224,1030,4078.5
1160224,1045,4101.25
1160224,1100,4106.75
1160224,1115,4111.25
1160224,1130,4108.75
1160224,1145,4101.75
1160224,1200,4111
1160224,1215,4118.25
1160224,1230,4121.75
1160224,1245,4122.5
1160224,1300,4125.25
1160224,1315,4147.5
1160224,1330,4156.5
1160224,1345,4160.5
1160224,1400,4152
1160224,1415,4170
1160224,1430,4177.25
1160224,1445,4170.5
1160224,1500,4176.25
1160224,1515,4185.5
1160224,1545,4192.75
1160224,1600,4194.75
1160224,1715,4187
1160224,1730,4190.25
1160224,1745,4189.25
1160224,1800,4199.75
1160224,1815,4196.75
1160224,1830,4196.75
1160224,1845,4197.25
1160224,1900,4198.75
1160224,1915,4195
1160224,1930,4199.25
1160224,1945,4191
1160224,2000,4191.75
1160224,2015,4195
1160224,2030,4192.75
1160224,2045,4190
1160224,2100,4192
1160224,2115,4190
1160224,2130,4186.25
1160224,2145,4179
1160224,2200,4180.25
1160224,2215,4184
1160224,2230,4182
1160224,2245,4191.5
1160224,2300,4193.25
1160224,2315,4187.75
1160224,2330,4191.25
1160224,2345,4191.75
1160225,0,4193.75
1160225,15,4186.5
1160225,30,4175.25
1160225,45,4171.5
1160225,100,4173.25
1160225,115,4171
1160225,130,4166.75
1160225,145,4169.25
1160225,200,4177
1160225,215,4173.5
1160225,230,4171.75
1160225,245,4175.5
1160225,300,4167.75
1160225,315,4179
1160225,330,4180.75
1160225,345,4170.75
1160225,400,4177.5
1160225,415,4172.75
1160225,430,4177.75
1160225,445,4181.75
1160225,500,4187
1160225,515,4180.5
1160225,530,4187.25
1160225,545,4192.25
1160225,600,4192.25
1160225,615,4198.25
1160225,630,4191
1160225,645,4192.25
1160225,700,4188.25
1160225,715,4182
1160225,730,4183
1160225,745,4184.25
1160225,800,4187.75
1160225,815,4190.5
1160225,830,4185.25
1160225,845,4164
1160225,900,4158.25
1160225,915,4161.75
1160225,930,4171
1160225,945,4178
1160225,1000,4166.25
1160225,1015,4162.5
1160225,1030,4172.75
1160225,1045,4165.25
1160225,1100,4178
1160225,1115,4175.75
1160225,1130,4172.5
1160225,1145,4165.5
1160225,1200,4169.5
1160225,1215,4175
1160225,1230,4183.25
1160225,1245,4194.5
1160225,1300,4192.5
1160225,1315,4191.75
1160225,1330,4191.75
1160225,1345,4187
1160225,1400,4185.25
1160225,1415,4197
1160225,1430,4192.25
1160225,1445,4204.75
1160225,1500,4217
1160225,1515,4222.25
1160225,1545,4223.75
1160225,1600,4223.5
1160225,1715,4219.75
1160225,1730,4220.25
1160225,1745,4220.5
1160225,1800,4223.25
1160225,1815,4225.25
1160225,1830,4222.5
1160225,1845,4225
1160225,1900,4225.5
1160225,1915,4223
1160225,1930,4223.5
1160225,1945,4224
1160225,2000,4221
1160225,2015,4222.25
1160225,2030,4223.75
1160225,2045,4229.5
1160225,2100,4229
1160225,2115,4225.5
1160225,2130,4226.5
1160225,2145,4228
1160225,2200,4225.5
1160225,2215,4227.25
1160225,2230,4226.25
1160225,2245,4225.75
1160225,2300,4227
1160225,2315,4227.5
1160225,2330,4224
1160225,2345,4223.5
1160226,0,4222.5
1160226,15,4226.5
1160226,30,4225.75
1160226,45,4228
1160226,100,4229.75
1160226,115,4233.75
1160226,130,4239.75
1160226,145,4240
1160226,200,4244
1160226,215,4249.5
1160226,230,4250.75
1160226,245,4255.25
1160226,300,4254.25
1160226,315,4256.5
1160226,330,4256.75
1160226,345,4260
1160226,400,4265.5
1160226,415,4264.75
1160226,430,4262.25
1160226,445,4261.75
1160226,500,4261.5
1160226,515,4256.25
1160226,530,4257.75
1160226,545,4253.75
1160226,600,4249.75
1160226,615,4245
1160226,630,4246.75
1160226,645,4241.25
1160226,700,4245.5
1160226,715,4249.25
1160226,730,4253
1160226,745,4260
1160226,800,4248.75
1160226,815,4251.75
1160226,830,4247.25
1160226,845,4236.75
1160226,900,4236.25
1160226,915,4229
1160226,930,4222.25
1160226,945,4233
1160226,1000,4233.5
1160226,1015,4229.25
1160226,1030,4218.75
1160226,1045,4214
1160226,1100,4216.75
1160226,1115,4207
1160226,1130,4210
1160226,1145,4209
1160226,1200,4218.5
1160226,1215,4217.25
1160226,1230,4213
1160226,1245,4211.25
1160226,1300,4212.5
1160226,1315,4213.75
1160226,1330,4218.75
1160226,1345,4209.25
1160226,1400,4207.25
1160226,1415,4217.75
1160226,1430,4212.75
1160226,1445,4214.5
1160226,1500,4211.5
1160226,1515,4206.5
1160226,1545,4207.25
1160226,1600,4203.75
1160228,1715,4201.5
1160228,1730,4203
1160228,1745,4199.25
1160228,1800,4199
1160228,1815,4207.5
1160228,1830,4213
1160228,1845,4214.75
1160228,1900,4213.25
1160228,1915,4208.75
1160228,1930,4201.75
1160228,1945,4195.75
1160228,2000,4194.5
1160228,2015,4198
1160228,2030,4194.5
1160228,2045,4197.5
1160228,2100,4200.75
1160228,2115,4202
1160228,2130,4199.5
1160228,2145,4196.25
1160228,2200,4195
1160228,2215,4193.5
1160228,2230,4192.75
1160228,2245,4191.5
1160228,2300,4185.75
1160228,2315,4185.75
1160228,2330,4186.5
1160228,2345,4179.75
1160229,0,4175.75
1160229,15,4167.25
1160229,30,4166.75
1160229,45,4168.5
1160229,100,4174.5
1160229,115,4170.5
1160229,130,4176.75
1160229,145,4177.5
1160229,200,4171.75
1160229,215,4174.75
1160229,230,4171.25
1160229,245,4174.75
1160229,300,4163.25
1160229,315,4170.75
1160229,330,4164.75
1160229,345,4164.25
1160229,400,4166
1160229,415,4182.75
1160229,430,4178.75
1160229,445,4176
1160229,500,4177.25
1160229,515,4176.25
1160229,530,4179.25
1160229,545,4190
1160229,600,4192.5
1160229,615,4190.25
1160229,630,4195.25
1160229,645,4198.5
1160229,700,4195
1160229,715,4196
1160229,730,4197.75
1160229,745,4210.25
1160229,800,4211.5
1160229,815,4206.75
1160229,830,4207.5
1160229,845,4213.25
1160229,900,4218.25
1160229,915,4215.25
1160229,930,4217
1160229,945,4217
1160229,1000,4222
1160229,1015,4223.75
1160229,1030,4226.25
1160229,1045,4237
1160229,1100,4235.75
1160229,1115,4236
1160229,1130,4231.25
1160229,1145,4229
1160229,1200,4234
1160229,1215,4226.5
1160229,1230,4221
1160229,1245,4219.75
1160229,1300,4220
1160229,1315,4208.75
1160229,1330,4205.5
1160229,1345,4198.25
1160229,1400,4197.5
1160229,1415,4185.75
1160229,1430,4192.75
1160229,1445,4196
1160229,1500,4176.25
1160229,1515,4180.75
1160229,1530,4180.5
1160229,1545,4180
1160229,1600,4176.75
